Coluna ID,Matrícula do Usuário Cadastrante,Origem,UGB/DESC_GG (Nível 2),GERENCIA/AREA FABRICA (Nível 3),DEPARTAMENTO (Nível 5),Descrição,Nível do Acidente,Momento
486744,197014,DD13,SALAS FORNOS,"TRATAM. DE GASES, TRANSP METAL E ANEXOS",3TM010 - FCA-TRANSP. METAL SF,"Durante a transferência  de banho liquido no forno 917, com o cadinho 118, ocorreu o vazamento de banho pela tampa , projetando contra o vidro da empilhadeira 1049 causando a quebra do mesmo.",2,2020-02-13 19:10:00
494412,229634,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"O MOTORISTA ENCOSTOU O CAMINHÃO NA MURETA, AO REALIZAR A SAÍDA DO PÁTIO NA LINGOTEIRA 2, APÓS TER SIDO CARREGADO COM LINGOTES.",1,2020-02-18 14:50:00
503561,229634,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"AO MOVIMENTAR UMA PILHA DE LINGOTES NO PÁTIO DE ARMAZENAGEM DA WAGSTAFF, O OPERADOR ENCOSTOU A TRASEIRA DA EMPILHADEIRA 1303 EM OUTRA PILHA DE MATERIAL. CAUSANDO ARRANHÕES NA EMPILHADEIRA E DESLOCAMENTO DOS MATERIAIS.",1,2020-02-21 16:30:00
505147,229634,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"AO SE DESLOCAR DA ÁREA DE CARREGAMENTO UPSTREAM ATÉ O FATURAMENTO, O VEÍCULO MKJ1480 (JÁ CARREGADO) TEVE UM PNEU PERFURADO POR UMA SUCATA. ",1,2020-02-22 09:27:00
514635,229634,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"AO REALIZAR A ACOMODAÇÃO DOS LINGOTES SOBRE O CAMINHÃO SIDER NO PÁTIO WAGSTAFF, UM FARDO ""TRAVOU/ENROSCOU"" NA CARROCERIA DO CAMINHÃO, CAINDO NO CHÃO DO OUTRO LADO DO CAMINHÃO (LADO OPOSTO AO CARREGAMENTO).",1,2020-02-26 13:30:00
591563,229634,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"DURANTE A MOVIMENTAÇÃO DE LINGOTES NO PÁTIO DA LINGOTEIRA 1 COM A EMPILHADEIRA 1304, HOUVE A QUEDA DE UM FARDO.",1,2020-02-19 11:50:00
593407,196673,DD13,SUPPLY CHAIN,OPERAÇÕES LOGISTICAS,3EX001 - FCA-EXPEDIÇÃO,"Durante a manobra da Empilhadeira 1304 para estacionar no pátio de faturamento, o pé do Operador escorregou no monotrol, vindo a dar reversão no equipamento que acabou encostando na grade da outra Empilhadeira 1303.  ",1,2020-02-19 23:30:00
552083,237887,DD13,SUPPLY CHAIN,SUPRIMENTOS,3AL001 - FCA-ALMOXARIFADO,"Durante o processo de descarga no interior do almoxarifado central o operador Manuel tavares foi realizar a operação com a paleteira elétrica, durante o processo de descarga veio a colidir com a parte frontal da paleteira elétrica na guarda traseira do veiculo da empresa della volpe,vindo a quebrar o acrílico e amassando a parte interna da grade de proteção e riscando a lateral do equipamento em questão.
OBS.: Não houve danos no veiculo da della volpe envolvido no acidente.",1,2020-02-05 14:50:00
544192,237887,DD13,SUPPLY CHAIN,SUPRIMENTOS,3AL001 - FCA-ALMOXARIFADO,"Durante o processo de entrada na fabrica o veiculo da transportadora mogitrans, ao passar o forno de calcinação da alumina,o mesmo chegou a colidir com a estrutura metálica do forno,causando avarias na telha lateral do local .",1,2020-02-03 14:15:00
524018,126007,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,O caminhão ao realizar manobra de carga e descarga no pavilhão entre chapas e folhas (Laminador 2 a quente e Fornos Guinea) veio a colidir com a tubulação de escoamento de água do telhado.,1,2020-02-28 15:00:00
588014,141420,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,"AO RETIRAR A PLACA DO FORNO K1, A MESMA NÃO PAROU NO LIMITE. NA MOVIMENTAÇÃO COM A TENAZ VEIO A BATER NA PROTEÇÃO.",1,2020-02-17 16:20:00
582755,250874,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,"Ao transitar pela área com escada plataforma passando pela porta automática do setor de folhas, o sensor não atuou com antecedência, de forma a quase atingir a cabeça dos empregados. ",2,2020-02-10 11:00:00
502425,142654,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,"Durante a retirada de placa do Forno Kraft 1, o moitão da Ponte Rolante n° 06 bateu na porta do forno ,vindo a danificar a chapa de proteção do moitão.",1,2020-02-20 13:30:00
602257,142654,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,"Durante a retirada de placa do forno Kraft 1 lado  ,a placa encostou no guarda corpo do carro danificando o mesmo.",1,2020-02-23 13:10:00
502741,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC003 - FCA-CHAPA LAM.FRIO,"AO DESCER A ESPULA DE FERRO NO ELEVADOR, UMA DAS BASE DESALINHOU VINDO CAIR A ESPULA NO PIT  ATINGINDO AS TUBULAÇÕES E FIAÇÕES DO CARRO MANIPULADOR.",1,2020-02-20 13:30:00
498221,142654,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC003 - FCA-CHAPA LAM.FRIO,"Veiculo ( Empilhadeira) passou sobre a chaparia do piso ,danificando a mesma.",1,2020-02-19 07:50:00
587329,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC003 - FCA-CHAPA LAM.FRIO,"AO DESLOCAR A PONTE ROLANTE 160 PARA ABASTECIMENTO DO LAMINADOR, DESLIGOU O COMANDO  DA PONTE ROLANTE COM CARGA SUSPENSA SE DESLOCANDO PARA PRÓXIMO DA MÁQUINA. ",5,2020-02-17 15:50:00
588422,143220,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,"DURANTE A ATIVIDADE, UMA APARTE DA EMENDA DA ESTEIRA SE SOLTOU VINDO A CAUSAR UM RASGO NA MESMA.",2,2020-02-18 17:00:00
567420,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO PASSAR PELO PORTÃO DE ACESSO AO CARRO DE ENTRADA O OPERADOR BATEU O BRAÇO NO SUPORTE DO SENSOR.,2,2020-02-10 18:00:00
581247,208077,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO SE LOCOMOVER ENTRE OS ROLOS O EMPREGADO VEIO A PISAR EM UMA MADEIRA COM PREGOS.,1,2020-02-16 13:00:00
524177,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,"DURANTE O CARREGAMENTO DE BOBINAS NOS BERÇOS PARA TRATAMENTO TERMICO, O EIXO DO BERÇO DESLOCOU DA LANÇA DA EMPILHADEIRA VINDO A CAIR NO CHÃO.",1,2020-02-29 09:45:00
521099,208077,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO RETIRAR AS TAMPAS PARA TRANSPORTAR PARA A MÁQUINA A MESMO VEIO A DESLIZAR E CAIR.,1,2020-02-28 10:30:00
512879,208077,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO PASSAR AO LADO DA MÁQUINA DE POLIR FACAS QUE ESTÁ DESATIVADA O OPERADOR BATEU O BRAÇO EM UM DOS CANTOS VIVOS DA MÁQUINA.,1,2020-02-26 07:30:00
524831,143385,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO COLOCAR A EMBALAGEM DE MADEIRA NA MESA DE EMPILHAMENTO O EMPREGADO QUE ESTAVA AUXILIANDO O OPERAR VEIO A PRENSAR A MÃO (sem lesão) ENTRE A EMBALAGEM E A MESA DE EMPILHAMENTO.,1,2020-02-29 11:15:00
486741,143220,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO DESCER A ESCADA DE ACESSO AO FOSSO DA UNGERER 6625 O OPERADOR BATEU OS DEDOS ENTRE SOLDA E O SUPORTE DO GUARDA-CORPO QUE HAVIA SE SOLTADO.,2,2020-02-14 14:50:00
606668,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,"DURANTE A MOVIMENTAÇÃO DE UMA PILHA DE PALLETS COM A PONTE ROLANTE, ESTA SE SOLTOU DA CINTA E VEIO A CAIR.",1,2020-02-25 06:45:00
473450,254089,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,PRINCIPIO DE INCÊNDIO NO LAMINADOR DESBASTADOR,1,2020-02-08 03:16:00
512236,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"AO ACESSAR O PISO SUPERIOR DA REFILADEIRA, OPERADOR TROPEÇOU NA PONTA DO DEGRAU E QUASE CAIU",4,2020-02-26 01:40:00
591503,250874,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,Ao fazer manutenção nas tubulações hidráulicas veio ocorrer um vazamento na tubulação no redutor do laminador desbastador. Vazando aproximadamente 40 litros de óleo.,2,2020-02-18 16:00:00
610632,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN003 - FCA-CHAPAS 2000 AUX.,Durante a movimentação de gaiolas o empregado tropeçou em alguns tacos soltos do piso.,4,2020-02-26 08:30:00
523487,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX005 - FCA-EMBAL.PRENSAS A2,"Ao içar o guincho, movimentou a ponte provocando agarramento da cinta na ponta do perfil, projetando o mesmo na direção do corredor onde estava o próprio empregado.  ",4,2020-02-27 15:30:00
587806,105771,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,3MF001 - FCA -  FERRAMENTARIA,Durante a limpeza das mãos utilizando pano funcionário encontrou um retalho de chapa,1,2020-02-18 13:00:00
520272,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,2EX001 - FCA-MANUT. EXTRUSÃO,Grade de proteção da válvula principal de gaz natural da Prensa 2800 E danificada.,1,2020-02-27 11:45:00
536158,105475,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,2EX001 - FCA-MANUT. EXTRUSÃO,"FUNCIONÁRIO AO SE DESLOCAR PELA CALÇADA SENTIDO AO VENTILADOR NUMERO IV DA PRENSA D, ENTROU NO DESVIO DE CERQUITE NA FRENTE DAS BOMBAS DO QUENCH, PARA DESVIAR DA ÁREA ISOLADA E ESCORREGOU NA GUIA QUE SINALIZA PROIBIDO ESTACIONAR.",4,2020-02-01 18:00:00
603158,143459,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,2EX001 - FCA-MANUT. EXTRUSÃO,NO MOMENTO EM USO  DA PLATAFORMA ELEVATÓRIA FOI CONSTATADO VAZAMENTO DA MANGUEIRA HIDRÁULICA,1,2020-02-24 08:30:00
512708,105771,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,"Ao movimentar um tarugo, o mesmo passou por cima do sarrafo vindo a colidir com o poste do gradil",1,2020-02-26 06:30:00
515466,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,Empregado bateu a perna na ponta da sucata no cavalete mas não teve lesão,1,2020-02-27 01:20:00
475657,197014,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,"Ao manobrar a Empilhadeira 889 , a mesma veio a encostar no gradil derrubando o mesmo.",1,2020-02-09 07:30:00
479448,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao retifar o amarrado de sucata do cavalete ,a sucata veio a bater no
tanque de decapagem de amostras vindo a quebrar o tanque",1,2020-02-12 03:10:00
505322,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,AO ENTRAR COM CARGA PARA TRATAMENTO TÉRMICO OPERADOR VERIFICOU QUE O SUPORTE DE CABOS ESTAVA DANIFICADO POR UMA COLISÃO.,1,2020-02-22 10:30:00
518158,143108,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Ao entrar no pavilhão a torre da empilhadeira bateu na porta deslocando a mesma fora do trilho.,1,2020-02-26 21:00:00
534052,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,A EMPILHADEIRA BATEU E ENTORTOU A GRADE DE PROTEÇÃO AO REALIZAR A RETIRADA DE CAIXAS DE SUCATA NO LOCAL.,1,2020-02-02 07:00:00
534287,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao realizar a movimentação com a empilhadeira, a mesma veio a bater o sensor de Ré.",1,2020-02-02 06:30:00
541658,140080,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Ao movimentar a cesta vazia a mesma caiu fora da corrente vindo a danificar o sensor guia.,1,2020-02-03 03:00:00
592940,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,OPERADOR BATEU A PERNA DIREITA NA PROTEÇÃO DO CAVALETE SE SUCATA DE 6 METROS QUE ESTAVA TORTA.,2,2020-02-20 09:00:00
578531,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"AO TRANSITAR SOBRE NA ÁREA DE DESENCESTADOR DE SARRAFOS DA PRENSA F, A CHAPA PISO SE SOLTOU, DESLISOU E DESEQUILIBROU O OPERADOR QUE QUASE CAIU.",4,2020-02-16 07:00:00
604226,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao se movimentar para retirada de sucata do encestador, operador bateu a perna no suporte de sarrafo.",1,2020-02-24 10:00:00
601596,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Ao efetuar a troca de ferramenta o empregado bateu a perna no anel que estava no chão.,1,2020-02-23 15:30:00
606441,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Operador tropeçou  na mangueira de ar comprimido e bateu a perna o gradil.,1,2020-02-24 01:00:00
610191,140839,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1PS001 - FCA-PRENSA DE SUCATA,"O operador(a) no momento em que estava dando ré na empilhadeira 1009 para descarregar a caixa de sucata da lança,veio a bater na carroceria na parte traseira do caminhão que estava estacionado no patio de sucata.",1,2020-02-26 03:30:00
583974,140839,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1PS001 - FCA-PRENSA DE SUCATA,"OPERADOR REALIZANDO MANOBRA COM A EMPILHADEIRA 1056 ,PARA MOVIMENTAR PACOTES DE SUCATA,VEIO A BATER A TRASEIRA NO PISTÃO DA PRENSA MÓVEL QUE ESTAVA ESTACIONADA NÃO ESTAVA FAZENDO ATIVIDADE  NO MOMENTO DA BATIDA.",1,2020-02-17 09:30:00
543815,140839,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1PS001 - FCA-PRENSA DE SUCATA,"AO FAZER A RETIRADA DE MATERIAIS DESCARTADOS NA CAIXA DE SUCATA SENDO NÃO RECICLÁVEIS, DEVIDO ESTAR  PASSANDO ACIMA DA ALTURA,OPERADOR VEIO A PUXAR UMA CORDA DE DENTRO DA CAIXA VEIO JUNTO UM CARRETEL DE PLASTICO VINDO A CAIR QUASE ACERTANDO O OPERADOR.",1,2020-02-04 07:50:00
505945,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1PS001 - FCA-PRENSA DE SUCATA,"Operador ao empurrar o pacote na bica ,o mesmo veio a quase  bater  na mão do operador que estava auxilando na retirada de pacote da bica.",1,2020-02-21 17:30:00
486163,140839,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1PS001 - FCA-PRENSA DE SUCATA,"Ao retirada do fardo de sucata da bica utilizando o girão, no momento de elevar o pacote com  o girão , o fardo veio a cair no chão.",1,2020-02-13 17:00:00
487001,140979,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,AO MOVIMENTAR A CAIXA DE SUCATA COM EMPILHADEIRA A DOBRADIÇA DA CAIXA VEIO A QUEBRAR ,1,2020-02-14 18:00:00
494198,20000247,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO TRANSITAR COM A PR 163, O ROLETE GUIA DA TRANSLAÇÃO DA PONTE LADO BARRAMENTO SE DESPRENDEU E CAIU NO CHÃO.",2,2020-02-18 11:40:00
543834,106258,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,AO ABASTECER O FORNO EBNER 1 A EMPILHADEIRA BATEU COM O CARRO DE BOBINAS CONTRA A GRADE DE PROTEÇÃO DO TRAFO 6600V DE ALIMENTAÇÃO DOS FORNOS.,1,2020-02-04 09:00:00
545207,141368,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"DURANTE O PROCESSO DE ENGATE DO LAMINADOR 703, O ROLO CAIU DO CARRO DE INTRODUÇÃO.",1,2020-02-04 15:30:00
546462,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Ao terminar de introduzir o guincho C no rolo do cavalete de passagem, já próxima do fim de curso, a ponte rolante 111 veio a colidir com o batoque do caminho de rolamento, desligando o comando da ponte rolante",1,2020-02-04 23:18:00
518989,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"APÓS RETIRAR O ROLO DA BOBINADEIRA DO LAMINADOR 701, O MESMO DANIFICOU AO ENCOSTAR NA LATERAL DO CAVALETE DE SAÍDA. ",1,2020-02-27 20:30:00
520034,106258,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,AO REALIZAR A TROCA DE CILINDRO DE TRABALHO DO LAMINADOR 704 O EIXO DE TRANSMISSÃO INFERIOR VEIO A CAIR ,1,2020-02-27 10:30:00
521184,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,O transformador 110V da sala do café da laminação queimou.,1,2020-02-28 08:45:00
506834,143686,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"
Durante o acionamento do rolete alisador para corretiva, o mesmo desceu sobre a espula que estava no carro de saída e a derrubou dentro do pit. ",1,2020-02-22 22:40:00
585056,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"APÓS A ABERTURA DO CONE DA DESBOBINADEIRA DO LAMINADOR 701, O EMPREGADO OBSERVOU QUE O EIXO DO LADO OPERAÇÃO ESTAVA QUEBRADO.",1,2020-02-17 19:40:00
594284,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,PRINCIPIO DE INCÊNDIO NO LAMINADOR 701 DURANTE O PROCESSO DE LAMINAÇÃO,1,2020-02-21 04:35:00
554542,105869,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,Devido o Material correr na maquina o mesmo voltou vindo a quebrar os parafuso de fixação da Mesa da Fotocelula,1,2020-02-06 21:05:00
578618,233699,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"AO REALIZAR MANOBRA COM A PLATAFORMA ELEVATÓRIA 226, O PNEU COLIDIU COM UMA CAIXA DE MADEIRA QUE ESTAVA NO LOCAL.",1,2020-02-15 16:00:00
593994,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Durante a movimentação do cesto de tubos no estoque da Serra Franho com a Ponte Rolante 105 o cabo de aço enrolou fora de posição,1,2020-02-20 05:50:00
594065,180717,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Cabo de aço enrolou fora do drimo,,2020-02-20 05:00:00
589060,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,colisão de rolos com o cavalete/gaiola durante transporte dos laminadores para os cavaletes ou dos cavaletes para a maquina de corte na laminação 1300.,1,2020-02-19 01:00:00
583526,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao acomodar o peso para amassar sucata em seu local de descanso, o mesmo com o balanço da ponte esbarrou na bacia  de contenção ",1,2020-02-17 11:30:00
516760,197658,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Ao colocar gancho (c) no cavalete o mesmo veio a empurrar a base forçando a fixaçao no piso.,1,2020-02-26 11:00:00
523633,106292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao entrar na sala elétrica, estava cheirando  queimado, apos verificar constatado que o computador de acesso a logica estava apagado e que o cheiro vinha do mesmo.",1,2020-02-29 07:50:00
524224,196775,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao posicionar gaiola de bobinas (vazia) na area de gaiolas, operador encostou uma gaiola em outra gaiola onde acabou caindo um braço de gaiola",1,2020-02-29 10:12:00
524164,144063,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"AO REALIZAR MOVIMENTAÇÃO DO ROLO COM A PONTE NA ÁREA DE ESTOQUE DA SEPAMAT 3, FOI GERADO UMA PEQUENA BATIDA EM UMA DAS LATERAIS DO ROLO. ",1,2020-02-28 17:08:00
544721,196775,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,AO DESCARREGAR A BOBINA DE CARRINHO O OPERADOR DE PONTE OBSERVOU QUE A BOBINA HAVIA CAÍDO NO CARRINHO NO APOIO DEBAIXO DEVIDO A QUEBRA DA SOLDA QUE APOIA O VERGALHÃO,1,2020-02-04 07:00:00
544764,105627,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Quebra do volante do sistema de ajuste das facas da Universal 1,1,2020-02-01 09:00:00
540629,106292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao fazer inspeção no carro Fornos Guinea observado que o suporte do atuador do sensor de barreira estava quebrado, e não liberando movimento do carro impossibilitando colocar carga no forno  ",1,2020-02-03 15:10:00
532321,197658,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Portão desalinhado forçando o ferrolho de bloqueio vindo a entortar.,1,2020-02-01 10:00:00
524902,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,VAZAMENTO DE ÓLEO NO CABEÇOTE HIDRÁULICO DO CARRO DE SAÍDA DE BOBINAS DO BOBINADOR 1 DA UNIVERSAL 1,1,2020-02-29 09:00:00
486480,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Durante o processo de descarregamento de bobina na maquina de corte Sepamat 2 a bobina inferior caiu durante o processo automático  ,1,2020-02-13 20:00:00
479196,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Durante descarregamento de bobina realizada na Sepamat 2, houve uma falha no sequenciamento do Portal/máquina causando a queda da bobina",1,2020-02-11 21:15:00
479864,105869,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,CONE DO DESBOBINADOR SEM A TAMPA DE FIXAÇÃO DA CABEÇA DO CONE,2,2020-02-04 22:30:00
482473,105627,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,ROLETE DANIFICADO COM MARCAS PROFUNDA NA MAQUINA UNIVERSAL 1,1,2020-02-04 08:00:00
474425,248746,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"DURANTE A MANUTENÇÃO REALIZADA NA SERRA FRANHO, O OPERADOR AO MANUSEAR UM PEDAÇO DE TUBO CORTADO PARA TESTE DA MÁQUINA DERRUBOU A PEÇA NO CHÃO CAINDO PRÓXIMO DO PÉ DO MECÂNICO.",1,2020-02-08 11:00:00
487950,245980,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"OPERADOR MOVIMENTOU O CARRO DE ABASTECIMENTO DE BOBINAS EM DIREÇÃO AOS DESBOBINADORES COM A BARRA DE INTRODUÇÃO  NA POSIÇÃO DE ENGATE  DA FOLHA, VINDO A BOBINA A COLIDIR E DANIFICANDO OS MANCAIS DA CORRENTE DE ACIONAMENTO QUE TRANSPORTA A BARRA DE PASSAGEM DE FOLHA NA MAQUINA.",1,2020-02-14 14:00:00
490833,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Princípio de incêndio no Laminador Universal 2 durante o processo de laminação.,1,2020-02-16 18:45:00
506407,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao utilizar o sistema de introdução de folha na Duplomat IV, a corrente de transporte do vergalhão veio a romper ocasionando a queda do vergalhão",1,2020-02-21 20:20:00
